__v,_id,audio_description,created_at,duration,end_time,file_mime_type,file_name,file_path,file_size_bytes,label,playback_type,start_time,transcript,user,video
0,5f035c3ab2fc4f0c560563fe,5f035c3ab2fc4f0c560563ff,20200706171538,6.570666666666667,19.665431,audio/wav,t6em5XNkiIA_5f035c3ab2fc4f0c560563fe.wav,/current/t6em5XNkiIA,1261612,,extended,19.665431,[],5f035999b2fc4f0c560563f3,5f0251e8b2fc4f0c56056356
0,5f71fe76152f97652a3be89b,5f71fe76152f97652a3be89c,20200928151710,6.058666666666666,1.05,audio/wav,yad0gj-ZDuE_5f71fe76152f97652a3be89b.wav,/current/yad0gj-ZDuE,1163308,Title,extended,1.05,[],5f71ef48152f97652a3be887,5f6fc229152f97652a3be7cc
0,5fac3f12206e0d5fdec3df43,5fac3f12206e0d5fdec3df44,20201111194418,3.9938321995464854,5.0516371995464855,audio/wav,fphTHKZxD84_5fac3f12206e0d5fdec3df43.wav,/current/fphTHKZxD84,704556,,inline,1.057805,[],5fac3dcd6832dc5fe4ac5bbf,5fac3e3e206e0d5fdec3df40
0,5f5e55e2152f97652a3bdf27,5f5e55e2152f97652a3bdf28,20200913172450,5.201269841269841,3.511131,audio/wav,QPe3QSw49_Y_5f5e55e2152f97652a3bdf27.wav,/current/QPe3QSw49_Y,917548,,extended,3.511131,[],5f5e55beaa38d665301f2cd2,5f5953d8a74d36481bc994e6
0,5f858a87206e0d5fdec3d414,5f858a87206e0d5fdec3d415,20201013110751,24.33451247165533,24.33451247165533,audio/wav,KFEQOAW4TYk_5f858a87206e0d5fdec3d414.wav,/current/KFEQOAW4TYk,4292652,,inline,0,[],5f60ce41152f97652a3bdfec,5f858a7e206e0d5fdec3d413
0,5fb2e9aa206e0d5fdec3e2cc,5fb2e9aa206e0d5fdec3e2cd,20201116210546,15.189333333333334,11.49213608201599,audio/wav,ObAw6Hv5n0k_5fb2e9aa206e0d5fdec3e2cc.wav,/current/ObAw6Hv5n0k,2916396,,extended,11.49213608201599,[],5fac31f8206e0d5fdec3df1a,5fac4a3d206e0d5fdec3df56
0,5fa048596832dc5fe4ac581c,5fa048596832dc5fe4ac581d,20201102175641,1.1093333333333333,4.16180336575826,audio/wav,sQND3WdnIjg_5fa048596832dc5fe4ac581c.wav,/current/sQND3WdnIjg,213036,,inline,3.0524700324249268,[],5f8dc7a36832dc5fe4ac5368,5fa0481f6832dc5fe4ac581b
0,5fd02e81a1480d63858c6676,5fd02e81a1480d63858c6677,20201209015513,1.024,1.024,audio/wav,5L4DQfVIcdg_5fd02e81a1480d63858c6676.wav,/current/5L4DQfVIcdg,196652,,inline,0,[],5fc3e97195521063835ce2ae,5fcaa9f495521063835ce56a
0,5fd156b395521063835cea64,5fd156b395521063835cea65,20201209225859,7.509333333333333,8.192713,audio/wav,QxXUcYVuZ88_5fd156b395521063835cea64.wav,/current/QxXUcYVuZ88,1441836,,extended,8.192713,[],5fcee4f7a1480d63858c6579,5fd15673a1480d63858c67bf
0,5fd1ad2e95521063835ceaee,5fd1ad2e95521063835ceaef,20201210050758,3.584,4.138464102996826,audio/wav,GclFUK4jefw_5fd1ad2e95521063835ceaee.wav,/current/GclFUK4jefw,688172,,inline,0.5544641029968262,[],5fd1a9bea1480d63858c684f,5fd1a597a1480d63858c683e
0,5fd4397069f2192f63901522,5fd4397069f2192f63901523,20201212033056,6.912,8.960786133309464,audio/wav,L8ql0_rVG6c_5fd4397069f2192f63901522.wav,/current/L8ql0_rVG6c,442412,,inline,2.0487861333094632,[],5fc91c3995521063835ce4ae,5fd438e7ce0a842f6990af9f
0,5fdcc2cbce0a842f6990b37e,5fdcc2cbce0a842f6990b37f,20201218145507,57.77124716553288,57.77124716553288,audio/wav,bLJXmwJu97Q_5fdcc2cbce0a842f6990b37e.wav,/current/bLJXmwJu97Q,10190892,,inline,0,[],5fdca646ce0a842f6990b375,5fdcc157ce0a842f6990b37c
0,5fe27e66ce0a842f6990b61c,5fe27e66ce0a842f6990b61d,20201222231654,4.949333333333334,4.949333333333334,audio/wav,jEdaQeR9lp8_5fe27e66ce0a842f6990b61c.wav,/current/jEdaQeR9lp8,950316,,inline,0,[],5fe27cff69f2192f63901b48,5fe27d84ce0a842f6990b619
0,601a8ab180c96d31ff118355,601a8ab180c96d31ff118356,20210203113617,1.3003174603174603,38.20038631917366,audio/wav,j1B9aZwuZz8_601a8ab180c96d31ff118355.wav,/current/j1B9aZwuZz8,229420,,inline,36.9000688588562,[],601a8a6caad36831fd7e5986,5f4589dea74d36481bc98fa2
0,6053c224aad36831fd7e72f1,6053c224aad36831fd7e72f2,20210318211204,11.690666666666667,7.527483,audio/wav,PQgXBhPh5Zo_6053c224aad36831fd7e72f1.wav,/current/PQgXBhPh5Zo,2244652,1,extended,7.527483,[],60538dcc80c96d31ff119ca5,603466c080c96d31ff118e6a
0,6053d29f80c96d31ff119cfb,6053d29f80c96d31ff119cfc,20210318222223,5.034666666666666,0,audio/wav,NZcWedPKysk_6053d29f80c96d31ff119cfb.wav,/current/NZcWedPKysk,966700,,extended,0,[],6047bf3eaad36831fd7e6d06,604fc53680c96d31ff11998c
0,602ec711aad36831fd7e62ac,602ec711aad36831fd7e62ad,20210218195913,83.968,83.968,audio/wav,96Z_KB0RgyU_602ec711aad36831fd7e62ac.wav,/current/96Z_KB0RgyU,16121900,Prova simonetta,inline,0,[],602d970a80c96d31ff118b01,6020f9f9aad36831fd7e5bdb
0,602f89c980c96d31ff118bc0,602f89c980c96d31ff118bc1,20210219095001,7.616145124716553,7.616145124716553,audio/wav,WjqiU5FgsYc_602f89c980c96d31ff118bc0.wav,/current/WjqiU5FgsYc,1343532,,inline,0,[],601d322d80c96d31ff11841a,5bda1a5ef8b1ba0cbba19e26
0,607a0ebdaad36831fd7e8169,607a0ebdaad36831fd7e816a,20210416222501,1.1946666666666668,16.226188630427043,audio/wav,2fqwIPhAY1Q_607a0ebdaad36831fd7e8169.wav,/current/2fqwIPhAY1Q,229420,grab cookie,inline,15.031521963760376,[],6079d4f8aad36831fd7e8080,607a0ba680c96d31ff11aacd
0,6033555280c96d31ff118dba,6033555280c96d31ff118dbb,20210222065514,15.603809523809524,14.678948002930458,audio/wav,YcOofIqi4uw_6033555280c96d31ff118dba.wav,/current/YcOofIqi4uw,2752556,part 1,extended,14.678948002930458,[],5eeece7d9b6f6f0d30a41287,603353ad80c96d31ff118db4
0,60ae846ef1539c07e70d4c9d,60ae846ef1539c07e70d4c9e,20210526172502,19.285333333333334,3.45,audio/wav,lwfICoAv0zU_60ae846ef1539c07e70d4c9d.wav,/current/lwfICoAv0zU,3702828,,extended,3.45,[],60ae82623b2e2707ed8999cf,60ae04f3f1539c07e70d4c66
0,60af4ed63b2e2707ed899a12,60af4ed63b2e2707ed899a13,20210527074838,13.397333333333334,23.785339,audio/wav,xDzVxm_PULM_60af4ed63b2e2707ed899a12.wav,/current/xDzVxm_PULM,2572332,,extended,23.785339,[],60ae82623b2e2707ed8999cf,60af34fbf1539c07e70d4cc8
0,60b127443b2e2707ed899b82,60b127443b2e2707ed899b83,20210528172420,6.058666666666666,0,audio/wav,8qFlNrW3-bE_60b127443b2e2707ed899b82.wav,/current/8qFlNrW3-bE,1163308,particles,extended,0,[],60b00ee2f1539c07e70d4d25,60b125cdf1539c07e70d4e32
0,60c87be63b2e2707ed89a3b4,60c87be63b2e2707ed89a3b5,20210615100734,11.145578231292516,22.220644397231847,audio/wav,DIBNxqgzveo_60c87be63b2e2707ed89a3b4.wav,/current/DIBNxqgzveo,1966124,,inline,11.075066165939331,[],60c87ad83b2e2707ed89a3ac,60c87ba23b2e2707ed89a3b1
0,60c87beb3b2e2707ed89a3b6,60c87beb3b2e2707ed89a3b7,20210615100739,28.88562358276644,28.88562358276644,audio/wav,9B_Vi7oulnE_60c87beb3b2e2707ed89a3b6.wav,/current/9B_Vi7oulnE,5095468,,inline,0,[],60c876cb3b2e2707ed89a398,60c87a73f1539c07e70d560f
0,60d1bd53f1539c07e70d5840,60d1bd53f1539c07e70d5841,20210622103707,4.096,4.773313,audio/wav,OAar_xRoo-M_60d1bd53f1539c07e70d5840.wav,/current/OAar_xRoo-M,786476,,inline,0.677313,[],60d1b22c3b2e2707ed89a5cb,60d1b536f1539c07e70d5835
0,60933c24f1539c07e70d4033,60933c24f1539c07e70d4034,20210506004524,4.096,15.272166,audio/wav,L41D0glZz8Y_60933c24f1539c07e70d4033.wav,/current/L41D0glZz8Y,786476,,extended,15.272166,[],609328e63b2e2707ed898e7e,609339c1f1539c07e70d4030
0,60a67b6df1539c07e70d485a,60a67b6df1539c07e70d485b,20210520150829,26.282666666666668,0,audio/wav,70yqithPgcY_60a67b6df1539c07e70d485a.wav,/current/70yqithPgcY,5046316,,extended,0,[],60a676c13b2e2707ed8995c1,60a6714bf1539c07e70d484f
0,60a76823f1539c07e70d494d,60a76823f1539c07e70d494e,20210521075827,7.7090249433106575,8.74950198336498,audio/wav,Ohgn8m_f7cY_60a76823f1539c07e70d494d.wav,/current/Ohgn8m_f7cY,1359916,,inline,1.0404770400543213,[],60a6c051f1539c07e70d48bd,60a674b93b2e2707ed8995c0
0,60a7687ef1539c07e70d4954,60a7687ef1539c07e70d4955,20210521075958,5.546666666666667,5.546666666666667,audio/wav,z6n4B1ocmeU_60a7687ef1539c07e70d4954.wav,/current/z6n4B1ocmeU,1065004,,inline,0,[],604fb77faad36831fd7e7004,60a6c88a3b2e2707ed899635
0,60e6b57cf1539c07e70d5e3d,60e6b57cf1539c07e70d5e3e,20210708082116,2.1333333333333333,2.1333333333333333,audio/wav,OAar_xRoo-M_60e6b57cf1539c07e70d5e3d.wav,/current/OAar_xRoo-M,409644,,inline,0,[],60af86e23b2e2707ed899a3c,60d1b536f1539c07e70d5835
0,60e6c469f1539c07e70d5e63,60e6c469f1539c07e70d5e64,20210708092457,123.56266666666667,123.56266666666667,audio/wav,QK-Z1K67uaA_60e6c469f1539c07e70d5e63.wav,/current/QK-Z1K67uaA,23724076,,inline,0,[],60e6c00cf1539c07e70d5e47,60e6c4593b2e2707ed89ab8d
0,60ad2ab23b2e2707ed899918,60ad2ab23b2e2707ed899919,20210525164954,3.6693333333333333,0.5501883116883117,audio/wav,cEw4e0A7k-k_60ad2ab23b2e2707ed899918.wav,/current/cEw4e0A7k-k,704556,,extended,0.5501883116883117,[],60ad1b89f1539c07e70d4bd9,60ad2aac3b2e2707ed899917
0,60ee6c2df1539c07e70d62b4,60ee6c2df1539c07e70d62b5,20210714044637,3.1579138321995464,3.0715938779296876,audio/wav,c23RLq2PkzM_60ee6c2df1539c07e70d62b4.wav,/current/c23RLq2PkzM,557100,,extended,3.0715938779296876,[],5dd03bf06c4f062c645c65b0,603421d6aad36831fd7e6576
0,60e73b2df1539c07e70d5ed7,60e73b2df1539c07e70d5ed8,20210708175141,3.925333333333333,3.925333333333333,audio/wav,xP-LwWKZYXw_60e73b2df1539c07e70d5ed7.wav,/current/xP-LwWKZYXw,753708,Description,inline,0,[],60e73a0df1539c07e70d5ed4,60e73a153b2e2707ed89abff
0,60c19d0bf1539c07e70d5381,60c19d0bf1539c07e70d5382,20210610050307,16.042666666666666,0,audio/wav,_4RioMeEn1A_60c19d0bf1539c07e70d5381.wav,/current/_4RioMeEn1A,3080236,,extended,0,[],60ae82623b2e2707ed8999cf,60c15c09f1539c07e70d5374
0,612be4223b2e2707ed89c5c4,612be4223b2e2707ed89c5c5,20210829194642,10.24,10.24,audio/wav,Hx8iHzNGjlg_612be4223b2e2707ed89c5c4.wav,/current/Hx8iHzNGjlg,1966124,WomaninCafe,inline,0,[],612b8bcb3b2e2707ed89c59c,6122d782f1539c07e70d7542
0,61356b86f1539c07e70d7a14,61356b86f1539c07e70d7a15,20210906011446,5.376,13.171666666666667,audio/wav,m2VZ9qdJkzQ_61356b86f1539c07e70d7a14.wav,/current/m2VZ9qdJkzQ,1032236,,inline,7.795666666666667,[],61356b17f1539c07e70d7a13,612fbb1af1539c07e70d78ea
0,614111783b2e2707ed89caf0,614111783b2e2707ed89caf1,20210914211744,3.84,0.2975439656677246,audio/wav,Hx8iHzNGjlg_614111783b2e2707ed89caf0.wav,/current/Hx8iHzNGjlg,737324,Title,extended,0.2975439656677246,[],611c58d3f1539c07e70d731a,6122d782f1539c07e70d7542
0,615118883b2e2707ed89cfca,615118883b2e2707ed89cfcb,20210927010408,85.76,0,audio/wav,2FLNCGlAqA8_615118883b2e2707ed89cfca.wav,/current/2FLNCGlAqA8,16465964,full audio,extended,0,[],610ed227f1539c07e70d6f4f,615114253b2e2707ed89cfbd
0,615297293b2e2707ed89d080,615297293b2e2707ed89d081,20210928041641,9.102222222222222,208.662854,audio/wav,_droCQsWzgg_615297293b2e2707ed89d080.wav,/current/_droCQsWzgg,1605676,,extended,208.662854,[],615293d4f1539c07e70d82b5,615230f8f1539c07e70d824f
0,61537eac3b2e2707ed89d0ce,61537eac3b2e2707ed89d0cf,20210928204428,6.058666666666666,12.713752672388711,audio/wav,y2AYFpYn8ws_61537eac3b2e2707ed89d0ce.wav,/current/y2AYFpYn8ws,1163308,,inline,6.655086005722046,[],6153791f3b2e2707ed89d0c7,61525b47f1539c07e70d8282
0,61539ea8f1539c07e70d8328,61539ea8f1539c07e70d8329,20210928230056,8.618666666666666,123.79198,audio/wav,_droCQsWzgg_61539ea8f1539c07e70d8328.wav,/current/_droCQsWzgg,1654828,Part 2: Section 1,extended,123.79198,[],61526cbb3b2e2707ed89d04e,615230f8f1539c07e70d824f
0,6153e7ae3b2e2707ed89d128,6153e7ae3b2e2707ed89d129,20210929041230,2.8792743764172335,2.8792743764172335,audio/wav,lcwfTOg5rnc_6153e7ae3b2e2707ed89d128.wav,/current/lcwfTOg5rnc,507948,,inline,0,[],614a3b6ff1539c07e70d7fbd,6153d9c93b2e2707ed89d11d
0,615a292df1539c07e70d874c,615a292df1539c07e70d874d,20211003220533,7.337505668934241,1.504342,audio/wav,d95PPykB2vE_615a292df1539c07e70d874c.wav,/current/d95PPykB2vE,1294380,,extended,1.504342,[],615a23043b2e2707ed89d50f,5f5d036f152f97652a3bded9
0,611b96b5f1539c07e70d72d8,611b96b5f1539c07e70d72d9,20210817110005,3.4133333333333336,3.4133333333333336,audio/wav,jOrGsB4qG_w_611b96b5f1539c07e70d72d8.wav,/current/jOrGsB4qG_w,655404,,inline,0,[],611b8c12f1539c07e70d72cb,60e43a5df1539c07e70d5d24
0,618d8d503b2e2707ed89e89b,618d8d503b2e2707ed89e89c,20211111213824,4.096,6.48618,audio/wav,y8tAO3Ov8gs_618d8d503b2e2707ed89e89b.wav,/current/y8tAO3Ov8gs,786476,,extended,6.48618,[],58f11b351852e91196a74c74,618072543b2e2707ed89e447
0,61ccc8abddd6a209053b4933,61ccc8abddd6a209053b4934,20211229204427,10.922666666666666,10.922666666666666,audio/wav,08Czjb3AwtA_61ccc8abddd6a209053b4933.wav,/current/08Czjb3AwtA,2097196,,inline,0,[],6050ebd2aad36831fd7e7088,61aad9a9f5a44c090b46fac1
0,61b278f6f5a44c090b46ff4f,61b278f6f5a44c090b46ff50,20211209214526,6.229333333333333,0,audio/wav,vqWUliDaYrA_61b278f6f5a44c090b46ff4f.wav,/current/vqWUliDaYrA,1196076,,extended,0,[],618daf843b2e2707ed89e8ae,61b1a060ddd6a209053b3e40
0,61ca30bef5a44c090b47083a,61ca30bef5a44c090b47083b,20211227213142,3.0650340136054424,6.773764,audio/wav,dJU1SZIfK3Y_61ca30bef5a44c090b47083a.wav,/current/dJU1SZIfK3Y,540716,two,extended,6.773764,[],60d967f83b2e2707ed89a791,61b99c56ddd6a209053b42c8
0,61f9901cddd6a209053b58ed,61f9901cddd6a209053b58ee,20220201195508,1.9626666666666666,1.9626666666666666,audio/wav,4qCbiCxBd2M_61f9901cddd6a209053b58ed.wav,/current/4qCbiCxBd2M,376876,,inline,0,[],61f98abdddd6a209053b58ec,58e7cf2846e13dfd851a1989
0,61ffe9f9f5a44c090b471da0,61ffe9f9f5a44c090b471da1,20220206153209,3.436553287981859,5.015443287981859,audio/wav,OcYftqs_m7s_61ffe9f9f5a44c090b471da0.wav,/current/OcYftqs_m7s,606252,pistola,inline,1.5788900000000001,[],61f6b25fddd6a209053b57d1,6022ffb1aad36831fd7e5c9e
0,61e6c450ddd6a209053b538e,61e6c450ddd6a209053b538f,20220118134448,5.461333333333333,24.787290388646444,audio/wav,9-hmg1UHySY_61e6c450ddd6a209053b538e.wav,/current/9-hmg1UHySY,1048620,,inline,19.32595705531311,[],61e6c40eddd6a209053b538d,61e51a0df5a44c090b4713b3
0,61e87d20f5a44c090b471484,61e87d20f5a44c090b471485,20220119210536,86.44266666666667,86.44266666666667,audio/wav,fCVKCUB5w50_61e87d20f5a44c090b471484.wav,/current/fCVKCUB5w50,16597036,,inline,0,[],61e461bcf5a44c090b47138a,61e87d1ff5a44c090b471483
0,624184364239fd06fa45a1f0,624184364239fd06fa45a1f1,20220328094734,8.192,25.732276853134156,audio/wav,OSYiLqmlCr4_624184364239fd06fa45a1f0.wav,/current/OSYiLqmlCr4,1572908,,inline,17.540276853134156,[],60c7c7653b2e2707ed89a347,62418408f3906e06f44253b0
0,624185064239fd06fa45a1f3,624185064239fd06fa45a1f4,20220328095102,9.642666666666667,20.135501739145916,audio/wav,OSYiLqmlCr4_624185064239fd06fa45a1f3.wav,/current/OSYiLqmlCr4,1851436,,inline,10.492835072479249,[],623c6b00f3906e06f4424eef,62418408f3906e06f44253b0
0,624bead0f3906e06f4425811,624bead0f3906e06f4425812,20220405070800,9.47374149659864,0.15,audio/wav,K6YMOnwjfnQ_624bead0f3906e06f4425811.wav,/current/K6YMOnwjfnQ,1671212,,extended,0.15,[],6204c539ddd6a209053b617e,624b4d06f3906e06f44257ed
0,6218476fddd6a209053b72e9,6218476fddd6a209053b72ea,20220225030519,20.394666666666666,20.394666666666666,audio/wav,0A8nEfYmmtM_6218476fddd6a209053b72e9.wav,/current/0A8nEfYmmtM,3915820,First line,inline,0,[],62173dd2f5a44c090b47323d,58e7cf2946e13dfd851a1c1d
0,6235d302f3906e06f442480b,6235d302f3906e06f442480c,20220319125634,5.572789115646258,10.559688170959369,audio/wav,e59AbGKuEf4_6235d302f3906e06f442480b.wav,/current/e59AbGKuEf4,983084,,inline,4.986899055313111,[],6235d16bf3906e06f4424807,6232517c4239fd06fa459517
0,6235d61cf3906e06f4424815,6235d61cf3906e06f4424816,20220319130948,12.07437641723356,12.224376417233561,audio/wav,XD4xqV1XM9w_6235d61cf3906e06f4424815.wav,/current/XD4xqV1XM9w,2129964,,inline,0.15,[],6235d16bf3906e06f4424807,622b9c034239fd06fa459005
0,627596bdb3cd2509ff222933,627596bdb3cd2509ff222934,20220506214429,4.693333333333333,10.053125401997885,audio/wav,5w-fPQtmq6g_627596bdb3cd2509ff222933.wav,/current/5w-fPQtmq6g,901164,,inline,5.359792068664551,[],62702fe1b3cd2509ff2225dc,62717106b3cd2509ff222617
0,62759814b3cd2509ff222939,62759814b3cd2509ff22293a,20220506215012,10.410666666666666,16.603506739145914,audio/wav,ZAnEWMz3CXM_62759814b3cd2509ff222939.wav,/current/ZAnEWMz3CXM,1998892,,inline,6.192840072479248,[],58f11b351852e91196a74c74,6271df40b3cd2509ff222689
0,623d0b494239fd06fa459e8f,623d0b494239fd06fa459e90,20220325002233,3.1579138321995464,3.1579138321995464,audio/wav,Q7zuF9SdQ3I_623d0b494239fd06fa459e8f.wav,/current/Q7zuF9SdQ3I,557100,Intro,inline,0,[],6182afdb3b2e2707ed89e4e3,623b3646f3906e06f4424dcb
